order_id,product_category
ORD_0011949,Celengan
ORD_0011950,"Rak / Rak Serbaguna"
ORD_0011951,"Bangku / Kursi Kecil"
ORD_0011952,Other
ORD_0011954,Gayung
ORD_0011955,"Seal / Baut / Roof"
ORD_0011956,Celengan
ORD_0011957,"Nampan / Tray"
ORD_0011958,"Aksesoris Pintu"
ORD_0011958,"Botol / Gelas / Mug"
ORD_0011959,Gayung
ORD_0011960,"Botol / Gelas / Mug"
ORD_0011961,"Aksesoris Pintu"
ORD_0011962,"Lunch Box / Rantang"
ORD_0011963,"Nampan / Tray"
ORD_0011964,Keranjang
ORD_0011966,Celengan
ORD_0011967,"Aksesoris Pintu"
ORD_0011967,"Botol / Gelas / Mug"
ORD_0011969,"Aksesoris Pintu"
ORD_0011970,"Mangkok Sambal / Saus"
ORD_0011971,"Teko / Jug"
ORD_0011972,"Aksesoris Pintu"
ORD_0011973,"Pengolah Bumbu / Sayur"
ORD_0011974,"Tempat Nasi"
ORD_0011975,"Seal / Baut / Roof"
ORD_0011977,"Aksesoris Pintu"
ORD_0011977,"Plastik / Wadah Plastik"
ORD_0011978,"Mangkok Sambal / Saus"
ORD_0011979,"Aksesoris Pintu"
ORD_0011979,Celengan
ORD_0011980,"Aksesoris Pintu"
ORD_0011981,"Lunch Box / Rantang"
ORD_0011982,Celengan
ORD_0011983,"Peralatan Kamar Mandi"
ORD_0011984,Celengan
ORD_0011985,"Aksesoris Pintu"
ORD_0011986,Piring
ORD_0011987,"Toples / Sealware"
ORD_0011988,Celengan
ORD_0011989,"Mangkok Sambal / Saus"
ORD_0011990,"Aksesoris Pintu"
ORD_0011991,Celengan
ORD_0011991,Keranjang
ORD_0011992,Other
ORD_0011992,"Perlengkapan Packing"
ORD_0011993,Celengan
ORD_0011994,"Baskom / Mangkok Besar"
ORD_0011995,"Rak / Rak Serbaguna"
ORD_0011996,Celengan
ORD_0011997,"Mangkok Sambal / Saus"
ORD_0011998,"Tempat Nasi"
ORD_0011999,Celengan
ORD_0012000,Celengan
ORD_0012001,"Aksesoris Pintu"
ORD_0012002,Piring
ORD_0012003,"Aksesoris Pintu"
ORD_0012004,Piring
ORD_0012005,Celengan
ORD_0012006,"Mangkok Sambal / Saus"
ORD_0012007,"Baskom / Mangkok Besar"
ORD_0012007,Celengan
ORD_0012008,"Pengolah Bumbu / Sayur"
ORD_0012009,"Tempat Nasi"
ORD_0012010,"Aksesoris Pintu"
ORD_0012011,"Seal / Baut / Roof"
ORD_0012012,"Tempat Nasi"
ORD_0012013,"Baskom / Mangkok Besar"
ORD_0012014,"Aksesoris Pintu"
ORD_0012015,"Baskom / Mangkok Besar"
ORD_0012016,"Sapu / Pembersih Lantai"
ORD_0012017,"Lunch Box / Rantang"
ORD_0012018,"Baskom / Mangkok Besar"
ORD_0012019,"Seal / Baut / Roof"
ORD_0012020,"Rak / Rak Serbaguna"
ORD_0012021,Other
ORD_0012022,Celengan
ORD_0012023,Keranjang
ORD_0012024,Piring
ORD_0012025,"Mangkok Sambal / Saus"
ORD_0012026,Celengan
ORD_0012027,"Aksesoris ID Card"
ORD_0012028,"Tempat Nasi"
ORD_0012029,"Baskom / Mangkok Besar"
ORD_0012030,"Botol / Gelas / Mug"
ORD_0012031,"Tempat Nasi"
ORD_0012032,Celengan
ORD_0012033,Celengan
ORD_0012034,"Baskom / Mangkok Besar"
ORD_0012034,Piring
ORD_0012035,Other
ORD_0012035,"Pisau / Alat Potong"
ORD_0012035,"Teko / Jug"
ORD_0012036,Celengan
ORD_0012037,"Aksesoris Pintu"
ORD_0012038,"Aksesoris Pintu"
ORD_0012039,"Aksesoris Pintu"
ORD_0012040,Other
ORD_0012041,"Toples / Sealware"
ORD_0012042,Celengan
ORD_0012043,"Rak / Rak Serbaguna"
ORD_0012044,"Tempat Nasi"
ORD_0012045,"Tempat Nasi"
ORD_0012046,"Peralatan Kamar Mandi"
ORD_0012047,Other
ORD_0012048,Celengan
ORD_0012049,Celengan
ORD_0012050,"Perlengkapan Packing"
ORD_0012050,"Toples / Sealware"
ORD_0012051,"Lunch Box / Rantang"
ORD_0012052,Celengan
ORD_0012053,Keranjang
ORD_0012053,Other
ORD_0012053,"Teko / Jug"
ORD_0012054,Celengan
ORD_0012055,Keranjang
ORD_0012056,Celengan
ORD_0012057,Celengan
ORD_0012058,"Rak / Rak Serbaguna"
ORD_0012059,"Tempat Nasi"
ORD_0012060,"Botol / Gelas / Mug"
ORD_0012061,Other
ORD_0012062,"Baskom / Mangkok Besar"
ORD_0012063,Other
ORD_0012064,"Aksesoris Pintu"
ORD_0012065,Celengan
ORD_0012066,Celengan
ORD_0012067,"Lunch Box / Rantang"
ORD_0012068,"Teko / Jug"
ORD_0012069,"Aksesoris Pintu"
ORD_0012070,Piring
ORD_0012071,"Aksesoris Pintu"
ORD_0012071,"Mangkok Sambal / Saus"
ORD_0012072,"Mangkok Sambal / Saus"
ORD_0012073,"Aksesoris Pintu"
ORD_0012074,Other
ORD_0012075,"Aksesoris Pintu"
ORD_0012076,Celengan
ORD_0012077,"Perlengkapan Packing"
ORD_0012077,Piring
ORD_0012078,Keranjang
ORD_0012079,"Perlengkapan Packing"
ORD_0012079,Piring
ORD_0012080,"Aksesoris Pintu"
ORD_0012081,"Seal / Baut / Roof"
ORD_0012082,"Aksesoris Pintu"
ORD_0012083,"Stempel / Alat Kantor"
ORD_0012084,Gayung
ORD_0012085,"Aksesoris Pintu"
ORD_0012086,"Nampan / Tray"
ORD_0012087,Other
ORD_0012088,"Seal / Baut / Roof"
ORD_0012089,"Mangkok Sambal / Saus"
ORD_0012090,Piring
ORD_0012091,"Botol / Gelas / Mug"
ORD_0012091,Other
ORD_0012091,"Plastik / Wadah Plastik"
ORD_0012092,Celengan
ORD_0012093,"Aksesoris Pintu"
ORD_0012094,Celengan
ORD_0012095,"Aksesoris Pintu"
ORD_0012096,"Toples / Sealware"
ORD_0012097,Celengan
ORD_0012098,"Baskom / Mangkok Besar"
ORD_0012099,Celengan
ORD_0012100,"Aksesoris Pintu"
ORD_0012101,"Toples / Sealware"
ORD_0012102,"Aksesoris Pintu"
ORD_0012103,"Peralatan Kamar Mandi"
ORD_0012104,"Baskom / Mangkok Besar"
ORD_0012105,"Teko / Jug"
ORD_0012106,"Tempat Nasi"
ORD_0012107,Other
ORD_0012108,"Aksesoris Pintu"
ORD_0012109,Other
ORD_0012110,"Aksesoris Pintu"
ORD_0012111,"Aksesoris Pintu"
ORD_0012111,"Plastik / Wadah Plastik"
ORD_0012112,Keranjang
ORD_0012113,"Aksesoris Pintu"
ORD_0012114,"Aksesoris Pintu"
ORD_0012115,"Mangkok Sambal / Saus"
ORD_0012116,Celengan
ORD_0012117,"Aksesoris Pintu"
ORD_0012118,"Aksesoris Pintu"
ORD_0012119,Other
ORD_0012120,Celengan
ORD_0012121,"Aksesoris Pintu"
ORD_0012122,"Mangkok Sambal / Saus"
ORD_0012123,"Baskom / Mangkok Besar"
ORD_0012123,Mangkok
ORD_0012123,Piring
ORD_0012123,"Pisau / Alat Potong"
ORD_0012123,Spatula
ORD_0012124,"Botol / Gelas / Mug"
ORD_0012125,Other
ORD_0012126,"Rak / Rak Serbaguna"
ORD_0012127,Other
ORD_0012128,"Aksesoris Pintu"
ORD_0012129,"Lunch Box / Rantang"
ORD_0012130,"Tempat Nasi"
ORD_0012131,"Aksesoris Pintu"
ORD_0012132,"Rak / Rak Serbaguna"
ORD_0012134,Other
ORD_0012135,"Tempat Nasi"
ORD_0012136,"Mangkok Sambal / Saus"
ORD_0012137,"Baskom / Mangkok Besar"
ORD_0012137,"Peralatan Makan"
ORD_0012137,"Toples / Sealware"
ORD_0012138,"Bangku / Kursi Kecil"
ORD_0012139,Other
ORD_0012140,"Pisau / Alat Potong"
ORD_0012141,"Aksesoris Pintu"
ORD_0012142,"Mangkok Sambal / Saus"
ORD_0012143,Celengan
ORD_0012144,Celengan
ORD_0012145,"Pisau / Alat Potong"
ORD_0012146,Other
ORD_0012147,"Aksesoris Pintu"
ORD_0012148,"Seal / Baut / Roof"
ORD_0012149,Other
ORD_0012150,Other
ORD_0012151,Other
ORD_0012152,Celengan
ORD_0012153,"Botol / Gelas / Mug"
ORD_0012153,Other
ORD_0012153,"Plastik / Wadah Plastik"
ORD_0012153,Spatula
ORD_0012154,"Tempat Nasi"
ORD_0012155,"Toples / Sealware"
ORD_0012156,"Mangkok Sambal / Saus"
ORD_0012157,"Mangkok Sambal / Saus"
ORD_0012157,"Perlengkapan Packing"
ORD_0012158,Other
ORD_0012158,"Perlengkapan Packing"
ORD_0012159,"Baskom / Mangkok Besar"
ORD_0012160,Celengan
ORD_0012161,"Lunch Box / Rantang"
ORD_0012162,Celengan
ORD_0012163,"Aksesoris Pintu"
ORD_0012164,"Aksesoris Pintu"
ORD_0012165,Other
ORD_0012165,"Plastik / Wadah Plastik"
ORD_0012166,"Rak / Rak Serbaguna"
ORD_0012167,"Nampan / Tray"
ORD_0012168,"Aksesoris Pintu"
ORD_0012169,"Mangkok Sambal / Saus"
ORD_0012171,"Toples / Sealware"
ORD_0012172,"Nampan / Tray"
ORD_0012173,"Teko / Jug"
ORD_0012174,"Aksesoris Pintu"
ORD_0012175,"Seal / Baut / Roof"
ORD_0012176,"Tempat Nasi"
ORD_0012177,"Lunch Box / Rantang"
ORD_0012178,"Aksesoris Pintu"
ORD_0012178,"Botol / Gelas / Mug"
ORD_0012178,"Seal / Baut / Roof"
ORD_0012179,"Botol / Gelas / Mug"
ORD_0012180,"Baskom / Mangkok Besar"
ORD_0012181,"Baskom / Mangkok Besar"
ORD_0012182,"Lunch Box / Rantang"
ORD_0012183,"Toples / Sealware"
ORD_0012184,"Rak / Rak Serbaguna"
ORD_0012185,"Rak / Rak Serbaguna"
ORD_0012186,Other
ORD_0012187,Celengan
ORD_0012188,"Aksesoris Pintu"
ORD_0012189,"Aksesoris Pintu"
ORD_0012190,"Mangkok Sambal / Saus"
ORD_0012191,"Toples / Sealware"
ORD_0012192,"Aksesoris ID Card"
ORD_0012193,"Toples / Sealware"
ORD_0012194,"Seal / Baut / Roof"
ORD_0012195,"Bangku / Kursi Kecil"
ORD_0012196,"Lunch Box / Rantang"
ORD_0012197,"Rak / Rak Serbaguna"
ORD_0012198,Celengan
ORD_0012199,"Tempat Nasi"
ORD_0012200,"Rak / Rak Serbaguna"
ORD_0012201,"Teko / Jug"
ORD_0012202,"Peralatan Kamar Mandi"
ORD_0012203,Celengan
ORD_0012204,"Lunch Box / Rantang"
ORD_0012205,"Nampan / Tray"
ORD_0012206,Celengan
ORD_0012207,"Mangkok Sambal / Saus"
ORD_0012208,"Nampan / Tray"
ORD_0012209,"Mangkok Sambal / Saus"
ORD_0012210,Celengan
ORD_0012211,"Peralatan Kamar Mandi"
ORD_0012212,Other
ORD_0012213,Celengan
ORD_0012214,"Nampan / Tray"
ORD_0012215,"Mangkok Sambal / Saus"
ORD_0012216,"Nampan / Tray"
ORD_0012218,"Nampan / Tray"
ORD_0012218,Other
ORD_0012218,"Saringan / Strainer"
ORD_0012218,Spatula
ORD_0012219,"Aksesoris Pintu"
ORD_0012220,Celengan
ORD_0012221,"Lunch Box / Rantang"
ORD_0012223,Celengan
ORD_0012224,"Mangkok Sambal / Saus"
ORD_0012225,"Pengolah Bumbu / Sayur"
ORD_0012226,"Aksesoris Pintu"
ORD_0012227,"Nampan / Tray"
ORD_0012228,"Mangkok Sambal / Saus"
ORD_0012229,"Aksesoris Pintu"
ORD_0012230,"Aksesoris Pintu"
ORD_0012231,Celengan
ORD_0012232,Other
ORD_0012232,Piring
ORD_0012233,Keranjang
ORD_0012234,"Aksesoris Pintu"
ORD_0012235,"Nampan / Tray"
ORD_0012236,Other
ORD_0012237,"Tempat Nasi"
ORD_0012238,"Aksesoris Pintu"
ORD_0012240,Celengan
ORD_0012240,"Perlengkapan Packing"
ORD_0012241,"Peralatan Makan"
ORD_0012242,"Mangkok Sambal / Saus"
ORD_0012243,"Botol / Gelas / Mug"
ORD_0012244,"Aksesoris Pintu"
ORD_0012245,"Tempat Nasi"
ORD_0012246,"Aksesoris Pintu"
ORD_0012246,"Gantungan Baju / Hanger"
ORD_0012247,"Lunch Box / Rantang"
ORD_0012248,Piring
ORD_0012249,Celengan
ORD_0012250,"Aksesoris Pintu"
ORD_0012250,"Botol / Gelas / Mug"
ORD_0012251,Celengan
ORD_0012252,"Peralatan Kamar Mandi"
ORD_0012253,"Aksesoris Pintu"
ORD_0012254,Other
ORD_0012255,Celengan
ORD_0012256,"Mangkok Sambal / Saus"
ORD_0012257,"Nampan / Tray"
ORD_0012258,Celengan
ORD_0012259,"Mangkok Sambal / Saus"
ORD_0012260,"Plastik / Wadah Plastik"
ORD_0012261,"Toples / Sealware"
ORD_0012262,"Toples / Sealware"
ORD_0012263,"Plastik / Wadah Plastik"
ORD_0012264,"Stempel / Alat Kantor"
ORD_0012265,"Toples / Sealware"
ORD_0012266,Talenan
ORD_0012267,Piring
ORD_0012268,Other
ORD_0012269,Other
ORD_0012271,"Aksesoris Pintu"
ORD_0012272,Other
ORD_0012273,Celengan
ORD_0012274,Keranjang
ORD_0012275,Celengan
ORD_0012276,Keranjang
ORD_0012277,Piring
ORD_0012278,Celengan
ORD_0012279,"Toples / Sealware"
ORD_0012280,"Perlengkapan Packing"
ORD_0012280,"Tempat Nasi"
ORD_0012281,"Aksesoris Pintu"
ORD_0012282,Other
ORD_0012283,"Baskom / Mangkok Besar"
ORD_0012283,Keranjang
ORD_0012284,"Toples / Sealware"
ORD_0012285,"Toples / Sealware"
ORD_0012286,"Aksesoris Pintu"
ORD_0012287,"Teko / Jug"
ORD_0012288,"Rak / Rak Serbaguna"
ORD_0012289,"Pisau / Alat Potong"
ORD_0012290,"Toples / Sealware"
ORD_0012291,"Nampan / Tray"
ORD_0012292,"Toples / Sealware"
ORD_0012293,"Baskom / Mangkok Besar"
ORD_0012294,"Perlengkapan Packing"
ORD_0012294,"Plastik / Wadah Plastik"
ORD_0012294,"Rak / Rak Serbaguna"
ORD_0012294,"Sikat / Pembersih"
ORD_0012295,"Aksesoris Pintu"
ORD_0012296,"Nampan / Tray"
ORD_0012297,"Lunch Box / Rantang"
ORD_0012298,"Mangkok Sambal / Saus"
ORD_0012299,Celengan
ORD_0012300,"Bangku / Kursi Kecil"
ORD_0012301,"Rak / Rak Serbaguna"
ORD_0012302,"Seal / Baut / Roof"
ORD_0012303,"Seal / Baut / Roof"
ORD_0012304,Celengan
ORD_0012305,"Baskom / Mangkok Besar"
ORD_0012307,Celengan
ORD_0012309,"Baskom / Mangkok Besar"
ORD_0012310,"Toples / Sealware"
ORD_0012311,"Rak / Rak Serbaguna"
ORD_0012312,"Nampan / Tray"
ORD_0012313,"Aksesoris Pintu"
ORD_0012314,"Lunch Box / Rantang"
ORD_0012315,"Aksesoris Pintu"
ORD_0012316,"Aksesoris Pintu"
ORD_0012317,"Seal / Baut / Roof"
ORD_0012318,"Lunch Box / Rantang"
ORD_0012319,"Perlengkapan Packing"
ORD_0012319,"Toples / Sealware"
ORD_0012320,"Botol / Gelas / Mug"
ORD_0012320,"Nampan / Tray"
ORD_0012320,"Toples / Sealware"
ORD_0012321,"Botol / Gelas / Mug"
ORD_0012321,"Toples / Sealware"
ORD_0012322,Celengan
ORD_0012323,"Aksesoris Pintu"
ORD_0012324,Other
ORD_0012325,"Seal / Baut / Roof"
ORD_0012326,"Mangkok Sambal / Saus"
ORD_0012326,"Tempat Nasi"
ORD_0012327,"Mangkok Sambal / Saus"
ORD_0012328,"Toples / Sealware"
ORD_0012329,Celengan
ORD_0012330,"Mangkok Sambal / Saus"
ORD_0012331,Other
ORD_0012332,"Aksesoris Pintu"
ORD_0012333,"Tempat Nasi"
ORD_0012334,"Aksesoris Pintu"
ORD_0012335,"Baskom / Mangkok Besar"
ORD_0012336,"Aksesoris Pintu"
ORD_0012337,"Mangkok Sambal / Saus"
ORD_0012337,"Peralatan Makan"
ORD_0012338,"Baskom / Mangkok Besar"
ORD_0012338,"Botol / Gelas / Mug"
ORD_0012338,Keranjang
ORD_0012338,Other
ORD_0012338,"Pengolah Bumbu / Sayur"
ORD_0012338,"Pisau / Alat Potong"
ORD_0012339,"Baskom / Mangkok Besar"
ORD_0012339,"Botol / Gelas / Mug"
ORD_0012339,Other
ORD_0012339,"Pengolah Bumbu / Sayur"
ORD_0012339,"Pisau / Alat Potong"
ORD_0012340,"Nampan / Tray"
ORD_0012341,Celengan
ORD_0012343,"Toples / Sealware"
ORD_0012344,"Toples / Sealware"
ORD_0012345,"Plastik / Wadah Plastik"
ORD_0012346,"Nampan / Tray"
ORD_0012347,"Nampan / Tray"
ORD_0012348,Celengan
ORD_0012349,"Toples / Sealware"
ORD_0012350,"Mangkok Sambal / Saus"
ORD_0012351,Other
ORD_0012352,Other
ORD_0012353,"Mangkok Sambal / Saus"
ORD_0012354,"Aksesoris Pintu"
ORD_0012355,"Aksesoris Pintu"
ORD_0012356,"Pisau / Alat Potong"
ORD_0012357,"Mangkok Sambal / Saus"
ORD_0012358,Piring
ORD_0012359,"Lunch Box / Rantang"
ORD_0012360,"Plastik / Wadah Plastik"
ORD_0012361,"Aksesoris Pintu"
ORD_0012362,"Botol / Gelas / Mug"
ORD_0012362,Other
ORD_0012363,Other
ORD_0012364,"Aksesoris Pintu"
ORD_0012365,"Toples / Sealware"
ORD_0012366,"Toples / Sealware"
ORD_0012368,Other
ORD_0012368,"Saringan / Strainer"
ORD_0012369,"Aksesoris Pintu"
ORD_0012371,"Nampan / Tray"
ORD_0012372,"Nampan / Tray"
ORD_0012373,"Rak / Rak Serbaguna"
ORD_0012374,Other
ORD_0012374,"Pisau / Alat Potong"
ORD_0012374,"Plastik / Wadah Plastik"
ORD_0012374,Spatula
ORD_0012375,"Lunch Box / Rantang"
ORD_0012376,"Baskom / Mangkok Besar"
ORD_0012377,"Plastik / Wadah Plastik"
ORD_0012378,Celengan
ORD_0012379,Celengan
ORD_0012380,"Baskom / Mangkok Besar"
ORD_0012381,"Stempel / Alat Kantor"
ORD_0012382,Other
ORD_0012383,"Tempat Nasi"
ORD_0012384,Other
ORD_0012385,"Nampan / Tray"
ORD_0012386,Other
ORD_0012387,"Seal / Baut / Roof"
ORD_0012388,"Nampan / Tray"
ORD_0012389,"Seal / Baut / Roof"
ORD_0012390,"Aksesoris Pintu"
ORD_0012391,"Aksesoris Pintu"
ORD_0012392,"Aksesoris Pintu"
ORD_0012393,"Aksesoris Pintu"
ORD_0012394,"Aksesoris Pintu"
ORD_0012395,"Aksesoris Pintu"
ORD_0012396,Other
ORD_0012396,Piring
ORD_0012396,"Sikat / Pembersih"
ORD_0012397,"Mangkok Sambal / Saus"
ORD_0012398,"Baskom / Mangkok Besar"
ORD_0012398,"Nampan / Tray"
ORD_0012398,"Perlengkapan Packing"
ORD_0012399,"Baskom / Mangkok Besar"
ORD_0012400,"Toples / Sealware"
ORD_0012402,"Nampan / Tray"
ORD_0012403,"Nampan / Tray"
ORD_0012404,"Nampan / Tray"
ORD_0012405,"Nampan / Tray"
ORD_0012406,"Nampan / Tray"
ORD_0012407,"Toples / Sealware"
ORD_0012408,"Nampan / Tray"
ORD_0012409,"Aksesoris Pintu"
ORD_0012410,Piring
ORD_0012411,"Nampan / Tray"
ORD_0012411,Piring
ORD_0012412,"Seal / Baut / Roof"
ORD_0012413,"Nampan / Tray"
ORD_0012413,Piring
ORD_0012414,Other
ORD_0012414,"Toples / Sealware"
ORD_0012415,"Aksesoris Pintu"
ORD_0012416,"Baskom / Mangkok Besar"
ORD_0012416,"Nampan / Tray"
ORD_0012416,Spatula
ORD_0012417,"Rak / Rak Serbaguna"
ORD_0012418,"Baskom / Mangkok Besar"
ORD_0012418,"Nampan / Tray"
ORD_0012418,Spatula
ORD_0012419,Piring
ORD_0012420,"Aksesoris Pintu"
ORD_0012422,"Tempat Nasi"
ORD_0012423,"Peralatan Kamar Mandi"
ORD_0012424,Other
ORD_0012424,"Peralatan Makan"
ORD_0012424,"Perlengkapan Packing"
ORD_0012424,"Pisau / Alat Potong"
ORD_0012424,Spatula
ORD_0012424,Talenan
ORD_0012425,"Nampan / Tray"
ORD_0012426,"Teko / Jug"
ORD_0012427,"Mangkok Sambal / Saus"
ORD_0012428,"Toples / Sealware"
ORD_0012429,Celengan
ORD_0012430,"Baskom / Mangkok Besar"
ORD_0012430,"Botol / Gelas / Mug"
ORD_0012430,"Nampan / Tray"
ORD_0012431,"Rak / Rak Serbaguna"
ORD_0012432,"Rak / Rak Serbaguna"
ORD_0012433,Celengan
ORD_0012434,"Tempat Nasi"
ORD_0012435,"Nampan / Tray"
ORD_0012436,"Nampan / Tray"
ORD_0012437,"Nampan / Tray"
ORD_0012438,Other
ORD_0012439,"Toples / Sealware"
ORD_0012440,"Mangkok Sambal / Saus"
ORD_0012441,"Toples / Sealware"
ORD_0012442,"Teko / Jug"
ORD_0012443,"Nampan / Tray"
ORD_0012444,"Botol / Gelas / Mug"
ORD_0012445,"Baskom / Mangkok Besar"
ORD_0012446,Other
ORD_0012447,"Aksesoris Pintu"
ORD_0012447,"Baskom / Mangkok Besar"
ORD_0012449,"Baskom / Mangkok Besar"
ORD_0012450,Celengan
ORD_0012451,"Nampan / Tray"
ORD_0012452,"Toples / Sealware"
ORD_0012453,"Aksesoris Pintu"
ORD_0012454,"Mangkok Sambal / Saus"
ORD_0012455,"Aksesoris Pintu"
ORD_0012456,Other
ORD_0012457,"Aksesoris Pintu"
ORD_0012458,"Baskom / Mangkok Besar"
ORD_0012459,"Rak / Rak Serbaguna"
ORD_0012460,"Seal / Baut / Roof"
ORD_0012461,Other
ORD_0012462,"Toples / Sealware"
ORD_0012463,"Mangkok Sambal / Saus"
ORD_0012464,Other
ORD_0012465,Celengan
ORD_0012466,"Aksesoris Pintu"
ORD_0012467,"Toples / Sealware"
ORD_0012468,"Peralatan Kamar Mandi"
ORD_0012469,Other
ORD_0012470,Other
ORD_0012471,"Teko / Jug"
ORD_0012472,"Peralatan Kamar Mandi"
ORD_0012473,Piring
ORD_0012474,"Toples / Sealware"
ORD_0012475,"Nampan / Tray"
ORD_0012476,Celengan
ORD_0012477,"Peralatan Makan"
ORD_0012478,Keranjang
ORD_0012478,"Peralatan Makan"
ORD_0012479,"Gantungan Baju / Hanger"
ORD_0012480,"Rak / Rak Serbaguna"
ORD_0012481,"Tempat Nasi"
ORD_0012482,"Tempat Nasi"
ORD_0012483,Celengan
ORD_0012484,"Aksesoris Pintu"
ORD_0012485,Celengan
ORD_0012486,"Aksesoris ID Card"
ORD_0012487,"Tempat Nasi"
ORD_0012488,"Mangkok Sambal / Saus"
ORD_0012489,"Baskom / Mangkok Besar"
ORD_0012490,"Stempel / Alat Kantor"
ORD_0012491,"Aksesoris Pintu"
ORD_0012492,"Aksesoris Pintu"
ORD_0012493,Celengan
ORD_0012494,"Lunch Box / Rantang"
ORD_0012495,"Aksesoris Pintu"
ORD_0012496,Celengan
ORD_0012496,Other
ORD_0012496,"Pisau / Alat Potong"
ORD_0012497,"Teko / Jug"
ORD_0012498,"Teko / Jug"
ORD_0012499,"Seal / Baut / Roof"
ORD_0012500,"Aksesoris Pintu"
ORD_0012501,"Baskom / Mangkok Besar"
ORD_0012502,"Nampan / Tray"
ORD_0012503,"Aksesoris Pintu"
ORD_0012504,"Baskom / Mangkok Besar"
ORD_0012505,"Seal / Baut / Roof"
ORD_0012506,"Mangkok Sambal / Saus"
ORD_0012507,"Mangkok Sambal / Saus"
ORD_0012508,"Lunch Box / Rantang"
ORD_0012509,"Tempat Nasi"
ORD_0012510,Celengan
ORD_0012511,"Nampan / Tray"
ORD_0012512,"Aksesoris Pintu"
ORD_0012513,"Baskom / Mangkok Besar"
ORD_0012513,"Perlengkapan Packing"
ORD_0012514,"Mangkok Sambal / Saus"
ORD_0012515,"Nampan / Tray"
ORD_0012517,"Nampan / Tray"
ORD_0012518,"Tempat Nasi"
ORD_0012519,"Bangku / Kursi Kecil"
ORD_0012520,"Nampan / Tray"
ORD_0012521,"Aksesoris Pintu"
ORD_0012522,"Nampan / Tray"
ORD_0012523,"Rak / Rak Serbaguna"
ORD_0012524,Keranjang
ORD_0012524,"Peralatan Makan"
ORD_0012525,"Aksesoris Pintu"
ORD_0012526,Celengan
ORD_0012527,"Baskom / Mangkok Besar"
ORD_0012527,"Botol / Gelas / Mug"
ORD_0012528,Mangkok
ORD_0012529,"Toples / Sealware"
ORD_0012530,"Aksesoris Pintu"
ORD_0012531,"Mangkok Sambal / Saus"
ORD_0012532,Keranjang
ORD_0012533,"Tempat Nasi"
ORD_0012534,Celengan
ORD_0012535,"Baskom / Mangkok Besar"
ORD_0012536,"Aksesoris Pintu"
ORD_0012537,"Teko / Jug"
ORD_0012538,"Peralatan Kamar Mandi"
ORD_0012539,"Tempat Nasi"
ORD_0012540,"Aksesoris Pintu"
ORD_0012541,"Peralatan Kamar Mandi"
ORD_0012542,"Stempel / Alat Kantor"
ORD_0012543,"Plastik / Wadah Plastik"
ORD_0012544,"Toples / Sealware"
ORD_0012545,Other
ORD_0012546,Mangkok
ORD_0012546,"Nampan / Tray"
ORD_0012547,"Rak / Rak Serbaguna"
ORD_0012548,"Perlengkapan Packing"
ORD_0012548,"Rak / Rak Serbaguna"
ORD_0012549,Celengan
ORD_0012550,"Toples / Sealware"
ORD_0012551,Celengan
ORD_0012552,"Plastik / Wadah Plastik"
ORD_0012553,"Baskom / Mangkok Besar"
ORD_0012554,"Nampan / Tray"
ORD_0012555,"Aksesoris Pintu"
ORD_0012555,Other
ORD_0012555,"Peralatan Kamar Mandi"
ORD_0012556,"Aksesoris Pintu"
ORD_0012558,"Nampan / Tray"
ORD_0012559,"Lunch Box / Rantang"
ORD_0012561,Other
ORD_0012563,Other
ORD_0012564,"Aksesoris ID Card"
ORD_0012564,Keranjang
ORD_0012564,"Nampan / Tray"
ORD_0012564,Other
ORD_0012564,"Toples / Sealware"
ORD_0012565,"Baskom / Mangkok Besar"
ORD_0012566,"Mangkok Sambal / Saus"
ORD_0012567,Celengan
ORD_0012567,Keranjang
ORD_0012568,Celengan
ORD_0012569,Celengan
ORD_0012570,"Mangkok Sambal / Saus"
ORD_0012571,"Rak / Rak Serbaguna"
ORD_0012572,Celengan
ORD_0012573,"Nampan / Tray"
ORD_0012574,"Rak / Rak Serbaguna"
ORD_0012575,Other
ORD_0012576,Celengan
ORD_0012577,"Rak / Rak Serbaguna"
ORD_0012578,"Mangkok Sambal / Saus"
ORD_0012579,Celengan
ORD_0012580,"Bangku / Kursi Kecil"
ORD_0012581,"Rak / Rak Serbaguna"
ORD_0012582,"Mangkok Sambal / Saus"
ORD_0012583,"Mangkok Sambal / Saus"
ORD_0012584,"Mangkok Sambal / Saus"
ORD_0012585,"Mangkok Sambal / Saus"
ORD_0012586,"Mangkok Sambal / Saus"
ORD_0012587,Celengan
ORD_0012588,"Rak / Rak Serbaguna"
ORD_0012589,"Rak / Rak Serbaguna"
ORD_0012590,"Mangkok Sambal / Saus"
ORD_0012591,Celengan
ORD_0012592,"Mangkok Sambal / Saus"
ORD_0012593,Celengan
ORD_0012594,"Mangkok Sambal / Saus"
ORD_0012595,Celengan
ORD_0012596,"Nampan / Tray"
ORD_0012597,Celengan
ORD_0012598,"Botol / Gelas / Mug"
ORD_0012598,Keranjang
ORD_0012598,"Mangkok Sambal / Saus"
ORD_0012598,"Nampan / Tray"
ORD_0012598,Other
ORD_0012598,"Peralatan Makan"
ORD_0012599,Celengan
ORD_0012601,"Mangkok Sambal / Saus"
ORD_0012602,"Mangkok Sambal / Saus"
ORD_0012602,Other
ORD_0012602,"Peralatan Makan"
ORD_0012603,"Mangkok Sambal / Saus"
ORD_0012604,Celengan
ORD_0012604,Other
